structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
4335,11,5674,CX,ATZ,"amygdalohippocampal transition zone, right",992126,77,102,76,19.2,0.7,-14.9,10021,4328.0,AMYG,amygdalohippocampal transition zone,15.5,14.0,-6.0,0,
4346,11,5682,CX,BLA,"basolateral nucleus, right",992121,78,108,75,18.1,1.6,-22.1,10021,4341.0,AMYG,basolateral nucleus,14.5,15.0,-12.0,0,
4355,11,5690,CX,BMA,"basomedial nucleus, right",992122,76,106,75,20.3,1.7,-19.8,10021,4350.0,AMYG,basomedial nucleus,16.5,15.0,-10.0,0,
4307,11,5698,CX,SI,"substantia innominata, left",990119,102,97,75,-8.9,1.5,-9.2,10021,,,,-9.5,15.0,-1.0,0,
4301,11,5706,CX,SptN,"septal nuclei, left",990118,93,85,74,1.0,3.3,4.8,10021,,,,-0.5,16.0,11.0,0,
4304,11,5714,CX,SptN,"septal nuclei, right",1000027,92,83,73,2.1,4.5,7.1,10021,,,,0.5,17.0,13.0,0,
4295,11,5730,CX,GPe,"globus pallidus, external segment, left",991153,105,91,74,-12.3,2.8,-2.2,10021,12897.0,GP,"globus pallidus, external segment",-12.5,16.0,5.0,0,
4322,11,5738,CX,Cl,"claustrum, left",987617,124,88,78,-33.6,-1.8,1.7,10021,,,,-31.5,12.0,8.0,0,
4323,13,5667,CX,Cl,"claustrum, right",997156,67,84,94,30.4,-18.0,8.0,10021,,,,25.5,-4.0,12.0,0,
4322,13,5675,CX,Cl,"claustrum, left",997493,122,88,92,-31.2,-17.0,3.0,10021,,,,-29.5,-2.0,8.0,0,
4301,12,5683,CX,SptN,"septal nuclei, left",996326,95,74,82,-1.2,-5.1,18.6,10021,,,,-2.5,8.0,22.0,0,
4263,17,5707,CX,CA1,"CA1 field, right",1001646,77,89,116,19.5,-42.4,4.3,10021,12892.0,HIPP,CA1 field,15.5,-26.0,7.0,0,
4264,17,5715,CX,CA2,"CA2 field, right",1001641,75,86,115,21.7,-41.2,7.7,10021,12893.0,HIPP,CA2 field,17.5,-25.0,10.0,0,
4265,17,5723,CX,CA3,"CA3 field, right",1001496,76,86,115,20.6,-41.2,7.7,10021,12894.0,HIPP,CA3 field,16.5,-25.0,10.0,0,
4266,17,5731,CX,CA4,"CA4 field, right",1001475,76,87,115,20.6,-41.2,6.6,10021,12895.0,HIPP,CA4 field,16.5,-25.0,9.0,0,
4267,17,5739,CX,DG,"dentate gyrus, right",998739,75,87,115,21.8,-41.2,6.6,10021,,,,17.5,-25.0,9.0,0,
4286,17,5747,CX,BCd,"body of caudate nucleus, right",1001647,75,80,113,21.7,-38.7,14.6,10021,12899.0,STR,body of the caudate nucleus,17.5,-23.0,16.0,0,
4292,9,5665,CX,Acb,"nucleus accumbens, right",979628,83,92,58,12.1,20.6,-5.0,10021,4290.0,STR,nucleus accumbens,9.5,32.0,4.0,0,
4323,9,5673,CX,Cl,"claustrum, right",978486,71,90,59,25.6,19.8,-2.5,10021,,,,21.5,31.0,6.0,0,
4322,9,5689,CX,Cl,"claustrum, left",977015,116,94,57,-24.9,21.0,-7.5,10021,,,,-23.5,33.0,2.0,0,
4291,9,5681,CX,Acb,"nucleus accumbens, left",978309,105,94,58,-12.5,20.1,-7.4,10021,4290.0,STR,nucleus accumbens,-12.5,32.0,2.0,0,
4323,10,5697,CX,Cl,"claustrum, right",978365,68,94,69,29.1,8.8,-6.2,10021,,,,24.5,21.0,2.0,0,
4251,17,5755,CX,S,"subiculum, left",1002563,108,85,113,-15.3,-39.6,8.7,10021,12896.0,HIPP,subiculum,-15.5,-23.0,11.0,0,
4254,17,5668,CX,CA1,"CA1 field, left",1002584,111,82,114,-18.6,-40.6,12.3,10021,12892.0,HIPP,CA1 field,-18.5,-24.0,14.0,0,
4255,17,5676,CX,CA2,"CA2 field, left",1002583,111,79,112,-18.7,-38.3,15.6,10021,12893.0,HIPP,CA2 field,-18.5,-22.0,17.0,0,
4256,17,5684,CX,CA3,"CA3 field, left",1002649,108,77,110,-15.4,-36.0,17.8,10021,12894.0,HIPP,CA3 field,-15.5,-20.0,19.0,0,
4257,17,5692,CX,CA4,"CA4 field, left",1002282,107,77,110,-14.3,-36.0,17.8,10021,12895.0,HIPP,CA4 field,-14.5,-20.0,19.0,0,
4258,17,5700,CX,DG,"dentate gyrus, left",998938,109,77,110,-16.5,-36.0,17.8,10021,,,,-16.5,-20.0,19.0,0,
4282,17,5708,CX,BCd,"body of caudate nucleus, left",1002812,116,80,116,-24.2,-42.8,14.8,10021,12899.0,STR,body of the caudate nucleus,-23.5,-26.0,16.0,0,
4289,10,4557,CX,Pu,"putamen, right",978378,74,87,69,22.3,9.0,2.0,10021,4287.0,STR,putamen,18.5,21.0,9.0,0,
4043,10,4588,CX,opIFG,"inferior frontal gyrus, opercular part, right",978447,44,84,66,55.8,13.0,5.3,10021,4035.0,CTX,inferior frontal gyrus,48.5,24.0,12.0,18849,1.612599
4058,10,4596,CX,POrG,"posterior orbital gyrus, right",978444,66,103,69,31.4,8.5,-16.8,10021,4056.0,CTX,posterior orbital gyrus,26.5,21.0,-7.0,10518,-1.162453
4906,10,4604,CX,TP-s,"temporal pole, right, superior aspect",978446,59,104,69,39.3,8.6,-18.0,10021,4174.0,CTX,temporal pole,33.5,21.0,-8.0,31073,2.139502
4014,10,4581,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",978624,139,83,71,-50.6,5.7,6.8,10021,4010.0,CTX,precentral gyrus,-46.5,19.0,13.0,19084,-1.522373
4069,10,4573,CX,PaOG,"parolfactory gyri, left",978622,119,102,71,-28.0,5.4,-15.5,10021,4068.0,CTX,parolfactory gyri,-26.5,19.0,-6.0,20052,1.273255
4273,10,4589,CX,SIG,"short insular gyri, left",978621,124,80,71,-33.8,6.1,10.4,10021,4272.0,CTX,short insular gyri,-31.5,19.0,16.0,10854,-0.445222
4903,10,4597,CX,TP-s,"temporal pole, left, superior aspect",978623,138,94,71,-49.3,5.3,-6.1,10021,4174.0,CTX,temporal pole,-45.5,19.0,2.0,31428,0.059987
4904,10,4541,CX,TP-i,"temporal pole, left, inferior aspect",979001,128,126,71,-37.8,4.3,-43.7,10021,4174.0,CTX,temporal pole,-35.5,19.0,-30.0,22160,-0.392672
4907,10,4517,CX,TP-i,"temporal pole, right, inferior aspect",978916,56,119,71,42.8,5.9,-35.4,10021,4174.0,CTX,temporal pole,36.5,19.0,-23.0,21884,-1.208085
4908,10,4525,CX,TP-m,"temporal pole, right, medial aspect",978913,72,127,71,24.9,5.3,-44.8,10021,4174.0,CTX,temporal pole,20.5,19.0,-31.0,22199,-0.860954
4907,10,4533,CX,TP-i,"temporal pole, right, inferior aspect",983191,57,117,71,41.6,6.0,-33.1,10021,4174.0,CTX,temporal pole,35.5,19.0,-21.0,21833,-0.585116
4012,10,4572,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",978417,139,70,70,-50.7,7.3,22.0,10021,4010.0,CTX,precentral gyrus,-46.5,20.0,26.0,19514,-1.101067
4024,10,4564,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",982943,125,41,65,-35.3,14.2,55.7,10021,4021.0,CTX,superior frontal gyrus,-32.5,25.0,55.0,30480,-0.502097
4030,10,4556,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",980080,130,43,65,-40.9,14.0,53.3,10021,4028.0,CTX,middle frontal gyrus,-37.5,25.0,53.0,30506,-0.926807
4027,10,4524,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",978329,70,42,64,26.3,16.3,54.5,10021,4021.0,CTX,superior frontal gyrus,22.5,26.0,54.0,29910,1.567541
4024,4,4562,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983142,108,59,25,-16.6,57.5,30.5,10021,4021.0,CTX,superior frontal gyrus,-15.5,65.0,37.0,28753,2.457942
4027,4,4570,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",977462,85,50,29,9.1,53.9,41.6,10021,4021.0,CTX,superior frontal gyrus,7.5,61.0,46.0,28955,0.955527
4030,4,4546,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",977469,110,60,25,-18.9,57.4,29.4,10021,4028.0,CTX,middle frontal gyrus,-17.5,65.0,36.0,28716,0.550527
4033,4,4554,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",977458,82,50,29,12.5,53.9,41.6,10021,4028.0,CTX,middle frontal gyrus,10.5,61.0,46.0,28891,-0.483001
4024,4,4586,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983143,108,60,25,-16.6,57.4,29.4,10021,4021.0,CTX,superior frontal gyrus,-15.5,65.0,36.0,28827,2.195927
4030,2,4538,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",976928,108,90,18,-16.4,63.9,-6.6,10021,4028.0,CTX,middle frontal gyrus,-15.5,72.0,6.0,20839,1.278368
4031,2,4530,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",976929,108,96,18,-16.4,63.6,-13.7,10021,4028.0,CTX,middle frontal gyrus,-15.5,72.0,0.0,20875,1.795108
4026,2,4514,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",976924,87,87,15,7.0,67.7,-3.4,10021,4021.0,CTX,superior frontal gyrus,5.5,75.0,9.0,28006,2.453409
4891,2,4577,CX,FPi,"frontal pole, left, inferior aspect",976920,102,97,18,-9.6,63.7,-14.8,10021,4888.0,CTX,frontal pole,-9.5,72.0,-1.0,20970,1.094833
4892,2,4593,CX,FPm,"frontal pole, left, medial aspect",976921,94,101,17,-0.7,64.8,-19.6,10021,4888.0,CTX,frontal pole,-1.5,73.0,-5.0,21030,6.188074
4895,2,4585,CX,FPi,"frontal pole, right, inferior aspect",976922,84,102,15,10.5,67.1,-21.0,10021,4888.0,CTX,frontal pole,8.5,75.0,-6.0,20973,4.996777
4896,2,4601,CX,FPm,"frontal pole, right, medial aspect",976923,90,92,15,3.7,67.4,-9.2,10021,4888.0,CTX,frontal pole,2.5,75.0,4.0,21056,4.024621
4891,2,4522,CX,FPi,"frontal pole, left, inferior aspect",983172,102,95,18,-9.7,63.8,-12.5,10021,4888.0,CTX,frontal pole,-9.5,72.0,1.0,20970,1.371932
4023,8,4683,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",991116,101,62,47,-8.5,33.5,29.2,10021,4021.0,CTX,superior frontal gyrus,-8.5,43.0,34.0,29135,0.434152
4026,8,4699,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",991117,88,60,53,6.1,27.2,32.2,10021,4021.0,CTX,superior frontal gyrus,4.5,37.0,36.0,2741,0.573261
4027,8,4667,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",990441,77,48,53,18.4,27.9,46.3,10021,4021.0,CTX,superior frontal gyrus,15.5,37.0,48.0,29761,-1.07198
4024,6,4681,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",984859,115,56,37,-24.4,44.3,35.3,10021,4021.0,CTX,superior frontal gyrus,-22.5,53.0,40.0,27847,0.221054
4051,6,4658,CX,MOrG,"medial orbital gyrus, left",983527,103,105,43,-10.4,36.1,-21.8,10021,4050.0,CTX,medial orbital gyrus,-10.5,47.0,-9.0,20985,0.225863
4902,6,4619,CX,IRoG,"inferior rostral gyrus, right",983536,89,98,41,5.2,38.8,-13.7,10021,4900.0,CTX,inferior rostral gyrus,3.5,49.0,-2.0,21331,-0.127149
4046,6,4626,CX,orIFG,"inferior frontal gyrus, orbital part, right",983520,51,92,40,47.7,40.9,-6.7,10021,4035.0,CTX,inferior frontal gyrus,41.5,50.0,4.0,11637,-0.222553
4060,6,4651,CX,LOrG,"lateral orbital gyrus, left",984943,115,98,43,-23.9,36.2,-13.6,10021,4059.0,CTX,lateral orbital gyrus,-22.5,47.0,-2.0,20330,1.357657
4223,6,4665,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",982050,100,75,39,-7.3,41.7,13.1,10021,4221.0,CTX,"cingulate gyrus, frontal part",-7.5,51.0,21.0,28705,-1.109763
4226,6,4673,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",982035,87,67,39,7.2,42.3,22.6,10021,4221.0,CTX,"cingulate gyrus, frontal part",5.5,51.0,29.0,28779,0.728484
4027,6,4633,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",981937,73,57,39,22.7,42.9,34.3,10021,4021.0,CTX,superior frontal gyrus,19.5,51.0,39.0,27851,-0.186578
4031,4,4594,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",977482,128,77,32,-38.8,48.7,10.0,10021,4028.0,CTX,middle frontal gyrus,-35.5,58.0,19.0,11737,0.897077
4274,10,4565,CX,SIG,"short insular gyri, right",978419,62,81,69,35.7,9.5,9.1,10021,4272.0,CTX,short insular gyri,30.5,21.0,15.0,10814,1.030312
4284,10,4549,CX,HCd,"head of caudate nucleus, right",978418,81,77,69,14.4,9.3,13.8,10021,12900.0,STR,head of the caudate nucleus,11.5,21.0,19.0,0,
4033,10,4516,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",978328,65,44,65,31.9,15.2,52.2,10021,4028.0,CTX,middle frontal gyrus,27.5,25.0,52.0,30377,-0.280414
4034,10,4603,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",978308,50,62,66,48.9,13.7,31.2,10021,4028.0,CTX,middle frontal gyrus,42.5,24.0,34.0,18953,-1.764586
4026,4,4579,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",977536,82,78,29,12.7,52.8,8.6,10021,4021.0,CTX,superior frontal gyrus,10.5,61.0,18.0,28452,0.632356
4049,4,4539,CX,GRe,"gyrus rectus, right",977533,85,102,28,9.6,52.9,-19.7,10021,4047.0,CTX,gyrus rectus,7.5,62.0,-6.0,20977,1.978604
4027,2,4537,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",980073,77,71,16,18.1,67.4,15.6,10021,4021.0,CTX,superior frontal gyrus,15.5,74.0,25.0,28302,1.521564
4051,4,4563,CX,MOrG,"medial orbital gyrus, left",981586,111,95,29,-19.6,51.6,-11.4,10021,4050.0,CTX,medial orbital gyrus,-18.5,61.0,1.0,20741,0.840537
4052,4,4571,CX,MOrG,"medial orbital gyrus, right",977532,83,102,28,11.8,53.0,-19.7,10021,4050.0,CTX,medial orbital gyrus,9.5,62.0,-6.0,20977,0.19314
4898,4,4587,CX,SRoG,"superior rostral gyrus, left",977531,100,88,25,-7.4,56.5,-3.6,10021,4897.0,CTX,superior rostral gyrus,-7.5,65.0,8.0,28013,0.844619
4899,4,4595,CX,SRoG,"superior rostral gyrus, right",977535,83,84,29,11.7,52.6,1.6,10021,4897.0,CTX,superior rostral gyrus,9.5,61.0,12.0,28172,1.443116
4901,4,4547,CX,IRoG,"inferior rostral gyrus, left",977530,99,91,25,-6.3,56.4,-7.1,10021,4900.0,CTX,inferior rostral gyrus,-6.5,65.0,5.0,21132,1.122657
4034,4,4523,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",977494,58,76,28,39.6,54.5,10.9,10021,4028.0,CTX,middle frontal gyrus,34.5,62.0,20.0,20106,1.56574
4046,4,4531,CX,orIFG,"inferior frontal gyrus, orbital part, right",977493,64,93,28,33.0,53.7,-9.1,10021,4035.0,CTX,inferior frontal gyrus,28.5,62.0,3.0,20315,0.717878
4061,4,4515,CX,LOrG,"lateral orbital gyrus, right",977492,71,93,27,25.2,54.6,-9.2,10021,4059.0,CTX,lateral orbital gyrus,21.5,63.0,3.0,20540,0.547899
4023,4,4578,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",977475,102,80,25,-9.7,56.7,5.9,10021,4021.0,CTX,superior frontal gyrus,-9.5,65.0,16.0,28358,0.797787
4024,2,4569,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",980066,112,72,17,-21.1,65.6,14.5,10021,4021.0,CTX,superior frontal gyrus,-19.5,73.0,24.0,28435,2.778454
4023,2,4553,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",977023,98,81,16,-5.3,66.6,3.8,10021,4021.0,CTX,superior frontal gyrus,-5.5,74.0,15.0,28259,2.084496
4033,2,4529,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",980074,74,72,16,21.5,67.4,14.4,10021,4028.0,CTX,middle frontal gyrus,18.5,74.0,24.0,28153,3.202947
4034,2,4521,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",980072,75,87,15,20.5,67.9,-3.3,10021,4028.0,CTX,middle frontal gyrus,17.5,75.0,9.0,27894,3.013338
4894,2,4513,CX,FP-s,"frontal pole, right, superior aspect",980071,74,90,15,21.6,67.8,-6.9,10021,4888.0,CTX,frontal pole,18.5,75.0,6.0,20840,2.155135
4894,2,4545,CX,FP-s,"frontal pole, right, superior aspect",983153,71,90,15,25.0,67.8,-6.9,10021,4888.0,CTX,frontal pole,21.5,75.0,6.0,20769,3.533715
4280,9,4518,CX,HCd,"head of caudate nucleus, left",976995,105,86,59,-12.6,19.4,2.2,10021,12900.0,STR,head of the caudate nucleus,-12.5,31.0,10.0,0,
4288,9,4526,CX,Pu,"putamen, left",976993,113,89,58,-21.5,20.2,-1.5,10021,4287.0,STR,putamen,-20.5,32.0,7.0,0,
4023,10,4540,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",982936,101,56,63,-8.3,16.3,37.8,10021,4021.0,CTX,superior frontal gyrus,-8.5,27.0,40.0,2501,-0.443747
4026,10,4548,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",982939,92,48,62,1.7,17.8,47.2,10021,4021.0,CTX,superior frontal gyrus,0.5,28.0,48.0,2334,0.874662
4226,10,4532,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",982937,101,60,62,-8.3,17.2,33.0,10021,4221.0,CTX,"cingulate gyrus, frontal part",-8.5,28.0,36.0,2866,9.05847
4289,9,4605,CX,Pu,"putamen, right",991070,76,89,58,19.9,20.9,-1.4,10021,4287.0,STR,putamen,16.5,32.0,7.0,0,
4146,12,4630,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",992976,49,113,83,50.7,-6.8,-27.2,10021,4140.0,CTX,middle temporal gyrus,43.5,7.0,-17.0,21459,0.301995
4153,12,4638,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",992968,57,121,84,41.9,-8.4,-36.5,10021,4147.0,CTX,inferior temporal gyrus,35.5,6.0,-25.0,22296,-0.299387
4155,12,4654,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",992970,50,116,83,49.6,-7.0,-30.7,10021,4147.0,CTX,inferior temporal gyrus,42.5,7.0,-20.0,21939,-0.569458
4145,12,4701,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",992925,46,107,83,54.0,-6.5,-20.1,10021,4140.0,CTX,middle temporal gyrus,46.5,7.0,-11.0,32095,-0.314291
4030,12,4677,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",992845,116,35,79,-25.1,-0.7,64.1,10021,4028.0,CTX,middle frontal gyrus,-23.5,11.0,61.0,30720,-0.855861
4058,8,4676,CX,POrG,"posterior orbital gyrus, right",993198,75,104,54,21.1,24.7,-19.5,10021,4056.0,CTX,posterior orbital gyrus,17.5,36.0,-8.0,20474,-0.398089
4042,8,4660,CX,opIFG,"inferior frontal gyrus, opercular part, left",993105,144,64,59,-56.5,19.5,28.0,10021,4035.0,CTX,inferior frontal gyrus,-51.5,31.0,32.0,30519,1.771576
9543,93,8912,BS,Cu,"cuneate nucleus, left",1114117,101,133,117,-6.9,-45.7,-47.4,10021,,,,-8.5,-27.0,-37.0,0,
9561,93,8903,BS,IO,"inferior olivary complex, left",1113642,100,134,109,-5.9,-37.0,-49.4,10021,,,,-7.5,-19.0,-38.0,0,
9565,93,8911,BS,IO,"inferior olivary complex, right",1113625,90,134,109,5.3,-36.8,-49.3,10021,,,,2.5,-19.0,-38.0,0,
9598,93,8919,BS,GiRt,"gigantocellular group, left",1113022,97,133,114,-2.5,-42.3,-47.7,10021,,,,-4.5,-24.0,-37.0,0,
9604,93,8927,BS,GiRt,"gigantocellular group, right",1113023,93,134,113,2.0,-41.2,-49.0,10021,,,,-0.5,-23.0,-38.0,0,
9642,93,8840,BS,RaM,raphe nuclei of medulla,1113017,95,134,113,-0.2,-41.2,-49.0,10021,,,,-2.5,-23.0,-38.0,0,
9677,93,8848,BS,Sp5,"spinal trigeminal nucleus, left",1116415,101,133,114,-7.0,-42.4,-47.7,10021,,,,-8.5,-24.0,-37.0,0,
9684,93,8856,BS,Sp5,"spinal trigeminal nucleus, right",1116414,87,134,113,8.7,-41.1,-48.9,10021,,,,5.5,-23.0,-38.0,0,
9698,93,8864,BS,8Ve,"vestibular nuclei, left",1113123,98,133,117,-3.6,-45.6,-47.4,10021,,,,-5.5,-27.0,-37.0,0,
9703,93,8872,BS,8Ve,"vestibular nuclei, right",1113124,89,133,116,6.5,-44.4,-47.5,10021,,,,3.5,-26.0,-37.0,0,
9521,93,8880,BS,Arc,"arcuate nucleus of medulla, right",1112856,92,135,106,3.0,-33.6,-50.8,10021,,,,0.5,-16.0,-39.0,0,
4270,12,5113,CX,LIG,"long insular gyri, left",994824,126,79,91,-35.8,-15.7,13.5,10021,4269.0,CTX,long insular gyri,-33.5,-1.0,17.0,10373,-0.14825
4395,16,7461,CX,DTA,"anterior group of nuclei, left",1046125,101,75,99,-7.7,-23.8,19.1,10021,12920.0,THAL,anterior group of nuclei,-8.5,-9.0,21.0,0,
4782,71,8309,CB,Dt,"dentate nucleus, left",1068359,104,118,131,-10.2,-60.4,-28.4,10021,,,,-11.5,-41.0,-22.0,0,
4703,69,8941,CB,Ve-V,V,1110727,92,99,138,3.1,-67.1,-5.3,10021,,,,0.5,-48.0,-3.0,0,
4727,71,8425,CB,PV-VIIIB,"VIIIB, left, paravermis",1110760,104,141,121,-10.2,-50.4,-56.4,10021,,,,-11.5,-31.0,-45.0,0,
4738,74,8363,CB,He-VI,"VI, left, lateral hemisphere",1110880,124,111,128,-32.8,-57.2,-20.5,10021,,,,-31.5,-38.0,-15.0,0,
4739,75,8395,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110907,134,113,146,-43.7,-77.1,-21.0,10021,,,,-41.5,-56.0,-17.0,0,
9525,93,8741,BS,CGS,central glial substance,1113080,97,144,113,-2.4,-41.7,-60.7,10021,,,,-4.5,-23.0,-48.0,0,
9543,93,8749,BS,Cu,"cuneate nucleus, left",1112082,99,143,115,-4.6,-43.9,-59.4,10021,,,,-6.5,-25.0,-47.0,0,
9544,93,8757,BS,Cu,"cuneate nucleus, right",1112085,93,143,115,2.1,-43.7,-59.3,10021,,,,-0.5,-25.0,-47.0,0,
9547,93,8773,BS,10,"dorsal motor nucleus of the vagus, right",1112152,95,144,114,-0.1,-42.7,-60.6,10021,,,,-2.5,-24.0,-48.0,0,
9556,93,8789,BS,Gr,"gracile nucleus, right",1112084,96,143,118,-1.2,-47.1,-59.1,10021,,,,-3.5,-28.0,-47.0,0,
9565,93,8805,BS,IO,"inferior olivary complex, right",1111694,91,144,110,4.3,-38.3,-61.0,10021,,,,1.5,-20.0,-48.0,0,
9589,93,8813,BS,CMRt,"central medullary reticular group, left",1112670,100,143,112,-5.8,-40.6,-59.7,10021,,,,-7.5,-22.0,-47.0,0,
9593,93,8821,BS,CMRt,"central medullary reticular group, right",1112669,91,144,112,4.3,-40.5,-60.8,10021,,,,1.5,-22.0,-48.0,0,
9614,93,8829,BS,LMRt,"lateral medullary reticular group, left",1111744,100,144,109,-5.8,-37.4,-61.1,10021,,,,-7.5,-19.0,-48.0,0,
9677,93,8750,BS,Sp5,"spinal trigeminal nucleus, left",1111551,102,143,114,-8.0,-42.8,-59.5,10021,,,,-9.5,-24.0,-47.0,0,
9684,93,8758,BS,Sp5,"spinal trigeminal nucleus, right",1111547,90,143,116,5.5,-44.8,-59.2,10021,,,,2.5,-26.0,-47.0,0,
9520,93,8837,BS,Arc,"arcuate nucleus of medulla, left",1111836,101,141,106,-7.0,-34.0,-57.9,10021,,,,-8.5,-16.0,-45.0,0,
9543,93,8766,BS,Cu,"cuneate nucleus, left",1113846,99,139,116,-4.6,-44.8,-54.6,10021,,,,-6.5,-26.0,-43.0,0,
9544,93,8774,BS,Cu,"cuneate nucleus, right",1113845,91,139,115,4.3,-43.5,-54.6,10021,,,,1.5,-25.0,-43.0,0,
9546,93,8845,BS,10,"dorsal motor nucleus of the vagus, left",1111878,96,140,114,-1.3,-42.6,-55.9,10021,,,,-3.5,-24.0,-44.0,0,
9547,93,8853,BS,10,"dorsal motor nucleus of the vagus, right",1111879,94,140,114,1.0,-42.5,-55.9,10021,,,,-1.5,-24.0,-44.0,0,
9556,93,8790,BS,Gr,"gracile nucleus, right",1113848,94,139,117,1.0,-45.8,-54.4,10021,,,,-1.5,-27.0,-43.0,0,
9558,93,8861,BS,12,"hypoglossal nucleus, left",1111803,96,140,113,-1.3,-41.5,-56.0,10021,,,,-3.5,-23.0,-44.0,0,
9559,93,8869,BS,12,"hypoglossal nucleus, right",1112287,95,140,112,-0.2,-40.4,-56.1,10021,,,,-2.5,-22.0,-44.0,0,
9561,93,8798,BS,IO,"inferior olivary complex, left",1112750,99,140,109,-4.7,-37.2,-56.4,10021,,,,-6.5,-19.0,-44.0,0,
9565,93,8806,BS,IO,"inferior olivary complex, right",1112749,92,140,109,3.1,-37.1,-56.4,10021,,,,0.5,-19.0,-44.0,0,
9589,93,8814,BS,CMRt,"central medullary reticular group, left",1112999,99,140,111,-4.7,-39.4,-56.2,10021,,,,-6.5,-21.0,-44.0,0,
9593,93,8822,BS,CMRt,"central medullary reticular group, right",1112998,91,140,112,4.3,-40.3,-56.1,10021,,,,1.5,-22.0,-44.0,0,
9614,93,8830,BS,LMRt,"lateral medullary reticular group, left",1112821,101,140,110,-6.9,-38.3,-56.3,10021,,,,-8.5,-20.0,-44.0,0,
9619,93,8743,BS,LMRt,"lateral medullary reticular group, right",1112820,90,140,109,5.4,-37.0,-56.4,10021,,,,2.5,-19.0,-44.0,0,
9677,93,8751,BS,Sp5,"spinal trigeminal nucleus, left",1112673,101,140,114,-6.9,-42.7,-55.9,10021,,,,-8.5,-24.0,-44.0,0,
9684,93,8759,BS,Sp5,"spinal trigeminal nucleus, right",1112672,88,140,114,7.7,-42.4,-55.9,10021,,,,4.5,-24.0,-44.0,0,
9525,93,8877,BS,CGS,central glial substance,1111304,95,140,113,-0.2,-41.5,-56.0,10021,,,,-2.5,-23.0,-44.0,0,
9520,93,8885,BS,Arc,"arcuate nucleus of medulla, left",1111883,98,138,105,-3.7,-32.7,-54.5,10021,,,,-5.5,-15.0,-42.0,0,
9543,93,8893,BS,Cu,"cuneate nucleus, left",1113873,101,136,117,-6.9,-45.8,-50.9,10021,,,,-8.5,-27.0,-40.0,0,
9546,93,8909,BS,10,"dorsal motor nucleus of the vagus, left",1112155,97,136,116,-2.4,-44.6,-51.0,10021,,,,-4.5,-26.0,-40.0,0,
9558,93,8925,BS,12,"hypoglossal nucleus, left",1112153,96,136,115,-1.3,-43.5,-51.1,10021,,,,-3.5,-25.0,-40.0,0,
9559,93,8838,BS,12,"hypoglossal nucleus, right",1112154,94,136,114,0.9,-42.4,-51.2,10021,,,,-1.5,-24.0,-40.0,0,
9561,93,8846,BS,IO,"inferior olivary complex, left",1113176,98,137,109,-3.6,-37.1,-52.9,10021,,,,-5.5,-19.0,-41.0,0,
